Only identified by site	Reverse	Potential contaminant	Peptides	Razor + unique peptides	Unique peptides	Sequence coverage [%]	Unique + razor sequence coverage [%]	Unique sequence coverage [%]	Mol. weight [kDa]	Q-value	Score	Intensity	MS/MS count	Peptide counts (all)	Peptide counts (razor+unique)	Peptide counts (unique)	Fasta headers	Number of proteins	Peptides CoV-D1-1	Peptides CoV-D1-2	Peptides CoV-D1-3	Peptides CoV-D2-1	Peptides CoV-D2-2	Peptides CoV-D2-3	Peptides DV1	Peptides DV2	Peptides DV3	Peptides FlaviC1	Peptides FlaviC2	Peptides FlaviC3	Peptides Mock1	Peptides Mock2	Peptides Mock3	Peptides RV	Peptides RV_C	Peptides ZV1	Peptides ZV2	Peptides ZV3	Razor + unique peptides CoV-D1-1	Razor + unique peptides CoV-D1-2	Razor + unique peptides CoV-D1-3	Razor + unique peptides CoV-D2-1	Razor + unique peptides CoV-D2-2	Razor + unique peptides CoV-D2-3	Razor + unique peptides DV1	Razor + unique peptides DV2	Razor + unique peptides DV3	Razor + unique peptides FlaviC1	Razor + unique peptides FlaviC2	Razor + unique peptides FlaviC3	Razor + unique peptides Mock1	Razor + unique peptides Mock2	Razor + unique peptides Mock3	Razor + unique peptides RV	Razor + unique peptides RV_C	Razor + unique peptides ZV1	Razor + unique peptides ZV2	Razor + unique peptides ZV3	Unique peptides CoV-D1-1	Unique peptides CoV-D1-2	Unique peptides CoV-D1-3	Unique peptides CoV-D2-1	Unique peptides CoV-D2-2	Unique peptides CoV-D2-3	Unique peptides DV1	Unique peptides DV2	Unique peptides DV3	Unique peptides FlaviC1	Unique peptides FlaviC2	Unique peptides FlaviC3	Unique peptides Mock1	Unique peptides Mock2	Unique peptides Mock3	Unique peptides RV	Unique peptides RV_C	Unique peptides ZV1	Unique peptides ZV2	Unique peptides ZV3	Sequence length	Sequence lengths	Intensity CoV-D1-1	Intensity CoV-D1-2	Intensity CoV-D1-3	Intensity CoV-D2-1	Intensity CoV-D2-2	Intensity CoV-D2-3	Intensity DV1	Intensity DV2	Intensity DV3	Intensity FlaviC1	Intensity FlaviC2	Intensity FlaviC3	Intensity Mock1	Intensity Mock2	Intensity Mock3	Intensity RV	Intensity RV_C	Intensity ZV1	Intensity ZV2	Intensity ZV3	LFQ intensity CoV-D1-1	LFQ intensity CoV-D1-2	LFQ intensity CoV-D1-3	LFQ intensity CoV-D2-1	LFQ intensity CoV-D2-2	LFQ intensity CoV-D2-3	LFQ intensity DV1	LFQ intensity DV2	LFQ intensity DV3	LFQ intensity FlaviC1	LFQ intensity FlaviC2	LFQ intensity FlaviC3	LFQ intensity Mock1	LFQ intensity Mock2	LFQ intensity Mock3	LFQ intensity RV	LFQ intensity RV_C	LFQ intensity ZV1	LFQ intensity ZV2	LFQ intensity ZV3	Protein IDs	Majority protein IDs
			12	12	12	44.4	44.4	44.4	33.932	0	323.31	15138000	120	12	12	12	NaN	1	0	1	5	4	3	5	4	6	5	10	11	8	0	2	3	0	0	9	7	8	0	1	5	4	3	5	4	6	5	10	11	8	0	2	3	0	0	9	7	8	0	1	5	4	3	5	4	6	5	10	11	8	0	2	3	0	0	9	7	8	306	306	0	34305	1827800	1201600	977680	2498100	333950	305290	412800	1636700	1588500	1215900	0	49722	304740	0	0	1082700	859860	808350	13.6922993736438	17.6177687605716	20.1522699858307	18.2076244682268	18.1572383659493	18.5105942036843	18.9995926875904	19.0011882546042	19.1000308985793	22.8091950434422	22.1221834295337	22.4889541507477	13.2235985175096	17.4140245098782	20.4473819266862	15.6620129690053	13.1583439270376	21.5483967359291	22.0244187161571	21.2019180980573	sp|Q9NUJ1|ABHDA_HUMAN	sp|Q9NUJ1|ABHDA_HUMAN
			8	5	5	16.1	12.1	12.1	62.608	0	25.279	4040400	18	8	5	5	NaN	1	2	0	1	2	2	2	5	4	5	0	0	0	0	0	0	3	0	4	3	4	1	0	0	2	1	1	4	2	3	0	0	0	0	0	0	2	0	1	1	2	1	0	0	2	1	1	4	2	3	0	0	0	0	0	0	2	0	1	1	2	570	570	23965	0	0	709090	408750	143480	267870	164050	175870	0	0	0	0	0	0	1981800	0	45963	25641	93885	18.3883536955229	15.9726783359005	15.1443971305736	17.5815242573758	17.1463896800848	16.382438274385	17.4254617962706	17.4098052536618	17.5753324236615	13.9940344695879	14.2034666853385	14.899418075028	14.7729137211767	15.1492212114733	14.3287464646964	16.3651263037876	13.3707127101996	17.890240523285	17.2771239106173	17.9374427898133	sp|Q9NUL3|STAU2_HUMAN	sp|Q9NUL3|STAU2_HUMAN
			2	2	2	4.8	4.8	4.8	59.58	0.0027397	2.9945	973020	3	2	2	2	NaN	1	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	1	0	0	0	0	540	540	0	0	0	0	0	0	0	0	0	11800	10160	26919	0	0	0	924140	0	0	0	0	13.9634993563507	15.8782658011655	14.533988897917	14.8065621060594	14.7800751278192	14.3698108647428	14.6657489575131	14.3815085940668	16.5353897276973	16.7079252701602	16.0931286663198	16.8691841475855	14.7183098999188	12.5735043666185	14.2289519168257	13.6337140816232	14.3607542135616	14.7195550418944	16.234337962172	14.7548237735145	sp|Q9NUL7|DDX28_HUMAN	sp|Q9NUL7|DDX28_HUMAN
			18	18	18	39.4	39.4	39.4	61.728	0	323.31	33437000	287	18	18	18	NaN	1	1	0	0	2	0	3	17	14	14	0	1	0	0	0	0	1	0	14	11	15	1	0	0	2	0	3	17	14	14	0	1	0	0	0	0	1	0	14	11	15	1	0	0	2	0	3	17	14	14	0	1	0	0	0	0	1	0	14	11	15	558	558	46625	0	0	229230	0	3686000	7356700	7084300	6347700	0	48778	0	0	0	0	563940	0	2803400	1465200	3805700	18.7007309479785	16.1424567334273	15.7999889485145	16.7592900563318	14.1809984585321	19.6398882578758	23.3490835722093	23.1117323471539	22.8779251409578	14.8376330467357	17.2534043287742	14.4643981769211	14.637243978425	14.811970881712	13.9082838522859	16.3134853701705	14.1642939547027	23.0137431637218	22.4253439777849	23.4073020002906	sp|Q9NUQ6|SPS2L_HUMAN	sp|Q9NUQ6|SPS2L_HUMAN
			17	17	3	37	37	7.9	53.974	0	252.09	29733000	117	NaN	NaN	NaN	NaN	2	0	0	2	3	3	6	14	13	14	1	0	0	0	0	0	3	0	9	11	8	0	0	2	3	3	6	14	13	14	1	0	0	0	0	0	3	0	9	11	8	0	0	0	1	1	1	3	3	3	1	0	0	0	0	0	0	0	2	2	1	478	NaN	0	0	680430	983310	1508200	11816000	2930100	2562000	2516200	16140	0	0	0	0	0	4791900	0	709420	489960	730040	14.5569920099857	15.0123985695291	19.1467625626435	19.0002256235943	19.8143446339271	21.3472731608062	21.9309192104391	21.8752648966506	21.7061131830868	16.3036202337178	13.7965641894627	15.8516849412246	13.6058721183098	14.7698612386625	13.6016706858549	19.2551807487053	16.274543615031	20.3289334548026	20.9709877524576	20.6773652273346	sp|Q9NUU7|DD19A_HUMAN;sp|Q9UHL0|DDX25_HUMAN	sp|Q9NUU7|DD19A_HUMAN
+			1	1	1	2.2	2.2	2.2	40.683	1	-2	134570	3	1	1	1	NaN	1	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	1	0	1	361	361	0	0	0	0	0	0	0	69365	0	31291	0	12892	0	0	0	0	0	21021	0	0	15.0230584797186	14.8182558495155	14.0881074201708	14.7160144903926	13.9929691003713	15.989580758664	13.7510753652838	16.4889227789461	13.9055830910198	16.9801395776392	15.0036758014211	15.8394498600143	16.8764245260858	13.5811079503792	15.1770064463344	15.6912029713757	12.4998697484793	15.6951739066106	14.7180998447528	14.6749575921466	sp|Q9NV96|CC50A_HUMAN	sp|Q9NV96|CC50A_HUMAN
			6	6	5	17.2	17.2	14.7	49.398	0	11.776	14583000	12	6	6	5	NaN	1	0	1	3	4	3	6	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	1	3	4	3	6	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	1	3	4	3	5	0	0	1	0	0	0	0	0	1	0	0	0	0	1	429	429	0	15289	255930	3207100	1255200	9681400	0	0	119560	0	0	0	0	0	31880	0	0	0	0	16503	14.2111428494385	16.4833277021087	17.5068809000116	19.6717621863446	18.921782837683	21.0488646549814	13.881800268223	13.6924927513654	16.9870419052226	15.1678827525596	14.2988321997809	13.387730864509	15.6360891756255	14.8156656535605	16.563032374467	14.3532593830141	13.4406867266375	16.1780572252269	15.6412702849214	15.872891268298	sp|Q9NVA2|SEP11_HUMAN	sp|Q9NVA2|SEP11_HUMAN
			3	3	3	3.5	3.5	3.5	149.32	0	4.3923	110810	5	3	3	3	NaN	1	0	0	0	0	0	0	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	0	0	0	0	0	0	0	0	0	0	0	1328	1328	0	0	0	0	0	0	30501	0	80306	0	0	0	0	0	0	0	0	0	0	0	15.7968534400347	15.4194698174158	14.1602710453604	15.2128603873951	14.3773626827762	14.2613211529057	17.1562016101221	14.2023478574874	17.4188079311911	13.0142883433179	14.9194005099782	14.2844909190902	15.0148486085944	14.9612207990524	15.2594971289724	14.3166907488428	14.9632391237814	14.4191300740856	14.6678618540046	14.4481024989957	sp|Q9NVI1|FANCI_HUMAN	sp|Q9NVI1|FANCI_HUMAN
			18	18	7	35.8	35.8	15	71.368	0	62.096	6442400	104	NaN	NaN	NaN	NaN	2	0	0	0	1	0	1	2	4	2	15	14	15	1	0	0	0	0	9	12	9	0	0	0	1	0	1	2	4	2	15	14	15	1	0	0	0	0	9	12	9	0	0	0	0	0	0	1	2	1	6	6	7	1	0	0	0	0	6	5	5	634	NaN	0	0	0	138860	0	178100	2541700	125930	111130	927980	711170	620320	47295	0	0	0	0	413040	320900	305960	15.8012552945309	14.8967362569946	14.6383302913305	16.1210882723214	15.4539441348118	15.5771337440641	16.4531741595581	15.9803850648809	16.3251297459488	22.865537705397	22.2724156463746	21.1937010088636	18.5129487424193	15.4018176640424	14.8904373222514	16.540939127704	14.7261455405835	20.9416322526689	21.5844450841338	21.1925577081102	sp|Q9NVI7|ATD3A_HUMAN;sp|Q5T2N8|ATD3C_HUMAN	sp|Q9NVI7|ATD3A_HUMAN
			4	4	4	5.2	5.2	5.2	75.406	0	4.8507	1679600	13	4	4	4	NaN	1	0	0	0	0	0	0	2	2	3	1	1	1	0	0	0	0	1	1	1	1	0	0	0	0	0	0	2	2	3	1	1	1	0	0	0	0	1	1	1	1	0	0	0	0	0	0	2	2	3	1	1	1	0	0	0	0	1	1	1	1	670	670	0	0	0	0	0	0	44016	79067	67609	19418	187130	90572	0	0	0	0	493670	476950	72442	148700	15.9230920680021	16.2162918872462	16.0066851522073	14.7850841492018	14.407653634817	14.3869883275197	19.490737300138	19.9437796532751	18.9638387164001	19.0392832169523	21.6498753911912	20.1128619822097	15.0046886482599	14.3042853288439	15.0815553951209	16.0840284528017	16.6285782196513	20.6784832289721	19.0440952346692	18.8120268497716	sp|Q9NVP1|DDX18_HUMAN	sp|Q9NVP1|DDX18_HUMAN
			8	8	8	18.9	18.9	18.9	66.171	0	63.125	2693900	44	8	8	8	NaN	1	0	0	1	0	1	1	1	1	4	7	6	7	0	0	0	0	0	3	4	4	0	0	1	0	1	1	1	1	4	7	6	7	0	0	0	0	0	3	4	4	0	0	1	0	1	1	1	1	4	7	6	7	0	0	0	0	0	3	4	4	582	582	0	0	135500	0	226970	272840	217120	118630	444560	288880	292380	281720	0	0	0	0	0	124810	119880	170590	14.229221933761	14.4866721439302	13.97213507316	14.2365076870129	14.9668923722148	13.5444884923516	18.2863140913233	18.1213615071444	18.7214730615148	20.2035917583852	19.722257211999	20.4099709473614	14.6134288542444	14.6258162182463	15.1844062330069	13.4590515740257	14.3935084620281	18.8921692404233	19.05920184905	18.9523943162955	sp|Q9NVV4|PAPD1_HUMAN	sp|Q9NVV4|PAPD1_HUMAN
			8	8	8	19.8	19.8	19.8	53.32	0	32.485	6828500	31	8	8	8	NaN	1	0	0	2	3	3	4	4	4	3	0	0	0	0	0	0	1	1	2	3	3	0	0	2	3	3	4	4	4	3	0	0	0	0	0	0	1	1	2	3	3	0	0	2	3	3	4	4	4	3	0	0	0	0	0	0	1	1	2	3	3	485	485	0	0	489360	1506600	824790	1626000	286900	414420	467160	0	0	0	0	0	0	601400	229310	230360	50305	101870	15.1674934129208	16.5458399884664	17.8399049824449	18.1490226532909	18.8564741623474	18.9079175397215	18.1577317974614	18.4889933645404	18.5486413195063	14.6723270883638	14.1105187970525	14.3527479272875	14.5395022476572	13.98663881054	14.4980658330864	17.8508705099523	19.0664466236673	18.7575658036733	18.6311202018473	18.5973251520036	sp|Q9NVX2|NLE1_HUMAN	sp|Q9NVX2|NLE1_HUMAN
			4	4	4	13.1	13.1	13.1	46.895	0	4.4819	3521900	9	4	4	4	NaN	1	0	0	0	0	0	0	1	1	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	1	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	1	2	0	0	0	0	0	0	2	0	0	0	0	420	420	0	0	0	0	0	0	91120	80950	0	0	0	0	0	0	0	3349800	0	0	0	0	14.8447936826357	14.7920038150894	15.2582716829797	15.6142136626355	13.6279239009897	15.4925591155305	16.8159085989578	17.0817122738529	13.2497104155594	14.7003603691148	14.4950714707269	13.2231416141739	13.1479617749267	13.2180125753495	13.4590125823372	14.9292292613602	15.7805536907221	13.0439624176999	14.712850608736	14.5530969820913	sp|Q9NW64|RBM22_HUMAN	sp|Q9NW64|RBM22_HUMAN
			15	15	15	16.1	16.1	16.1	117.15	0	20.927	9199500	57	15	15	15	NaN	1	0	0	0	1	2	0	12	8	6	0	0	0	0	0	0	7	1	1	1	1	0	0	0	1	2	0	12	8	6	0	0	0	0	0	0	7	1	1	1	1	0	0	0	1	2	0	12	8	6	0	0	0	0	0	0	7	1	1	1	1	1034	1034	0	0	0	200510	249140	0	942720	705830	285150	0	0	0	0	0	0	6740000	45550	12286	6210.3	12126	14.3302716803507	13.9140939772899	13.6908380856732	18.5532992984803	17.0817122738529	16.0465012291261	20.5018371849023	20.3053002917029	19.4883462006233	15.1080224732314	12.831981463877	13.828578663314	13.8110567458014	14.3159413172468	15.0972001147166	20.8760522404729	16.3541116084608	15.1940642684445	14.44830992543	15.4427167614091	sp|Q9NWH9|SLTM_HUMAN	sp|Q9NWH9|SLTM_HUMAN
			7	7	7	29.6	29.6	29.6	48.842	0	182.54	4804100	36	7	7	7	NaN	1	0	1	2	2	2	2	0	0	0	7	7	6	0	0	2	0	0	2	3	3	0	1	2	2	2	2	0	0	0	7	7	6	0	0	2	0	0	2	3	3	0	1	2	2	2	2	0	0	0	7	7	6	0	0	2	0	0	2	3	3	459	459	0	55028	395480	416430	486900	1255000	0	0	0	524230	518310	393900	0	0	224760	0	0	147620	164510	221920	14.0059918757338	18.5697443765266	18.6994097830703	17.8175957790571	18.2442337428826	18.5977616049008	13.8609776076793	14.8822448716582	14.4956763292987	20.8273365011085	20.5579609782999	20.4605398868225	14.5523782095153	14.4466013707265	19.6277582906807	15.1818300550451	13.3366958232127	19.4239858094	19.7549592489935	19.7253229838518	sp|Q9NWU1|OXSM_HUMAN	sp|Q9NWU1|OXSM_HUMAN
			2	2	2	12.1	12.1	12.1	23.64	0.00058241	3.7878	656920	6	2	2	2	NaN	1	0	0	0	0	0	1	0	1	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	1	0	0	0	1	0	0	0	0	206	206	0	0	0	0	0	202550	0	33966	0	0	0	10662	0	0	0	409740	0	0	0	0	14.9792968191507	14.3538818414344	14.161097275879	14.5102510710643	13.9663897181228	15.2513714525716	14.3140644277656	15.4101863207251	15.9809932213716	15.1202703670469	13.4544815368747	15.6911164560348	13.6023969975301	14.6929905013571	13.750157296077	15.2222959835981	14.3058145151457	15.0566103385609	15.0899662261093	14.4443367010496	sp|Q9NWU5|RM22_HUMAN	sp|Q9NWU5|RM22_HUMAN
			1	1	1	14.4	14.4	14.4	18.048	0.0057712	2.5674	317540	1	1	1	1	NaN	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	160	160	0	0	0	0	0	0	0	87362	0	0	0	0	0	0	0	0	230180	0	0	0	13.937112972995	15.0545416034163	14.3340605911097	15.0713947981254	13.2058112955122	14.4221973924354	15.8546647481789	16.7731392067197	14.6122998144736	14.3035191614659	14.3055025902207	15.2832766002467	14.0255898257579	15.2456013607926	15.6355449661465	14.1690687616393	17.5423064225826	14.6610794316619	14.6943587258735	15.4437999219679	sp|Q9NWV4|CZIB_HUMAN	sp|Q9NWV4|CZIB_HUMAN
			3	3	3	19.3	19.3	19.3	19.599	0.0011547	3.7143	122440	5	3	3	3	NaN	1	0	0	0	0	0	0	0	0	0	3	2	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3	2	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3	2	2	0	0	0	0	0	0	1	0	166	166	0	0	0	0	0	0	0	0	0	51366	36448	25055	0	0	0	0	0	0	9571	0	13.729966424386	13.8787963713202	13.8904817014261	15.0579470701316	14.3735448108065	13.7870537768157	13.5228009810387	15.0701835522339	14.7312950514332	17.5854173804412	17.1001079183076	16.7730103889116	14.7513925016478	15.2466312489988	14.8624041423959	14.9445168272756	12.3252426980002	14.1917393450716	15.9957229932774	14.9372079688301	sp|Q9NX18|SDHF2_HUMAN	sp|Q9NX18|SDHF2_HUMAN
			3	3	3	15.2	15.2	15.2	33.881	0	172.64	1562100	14	3	3	3	NaN	1	1	1	1	0	0	1	0	0	0	3	2	3	1	1	1	0	0	2	1	1	1	1	1	0	0	1	0	0	0	3	2	3	1	1	1	0	0	2	1	1	1	1	1	0	0	1	0	0	0	3	2	3	1	1	1	0	0	2	1	1	310	310	44642	42759	786690	0	0	0	0	0	0	74305	103090	81666	80918	143790	132560	0	0	22349	21034	28258	17.878673620892	17.9863198217174	19.3304442564768	14.5104141154852	13.9896244177139	15.2843796417621	14.961929128092	14.9306621403331	15.7071022976089	17.6318307140709	17.9384769386664	18.0521328502779	18.2817036827951	18.6294491194596	18.5290949762707	14.8364419243915	13.8506665960254	16.9592322169936	17.0160682989638	17.3091032683232	sp|Q9NXA8|SIR5_HUMAN	sp|Q9NXA8|SIR5_HUMAN
			3	3	3	7	7	7	72.233	0	9.5154	7728200	8	3	3	3	NaN	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	3	0	0	0	0	659	659	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7728200	0	0	0	0	15.7612501485309	14.6614454079652	14.1041338862663	15.3703706248601	16.5204766683264	14.9485660597325	13.9471954093972	13.8036348945739	14.3346665987546	15.4758892330828	14.8464989159419	13.6159527207095	15.0922503644286	14.4201302147909	13.5969121199356	20.3854285092932	15.4550600578319	15.93786910632	17.2247432218434	13.6925280280657	sp|Q9NXH9|TRM1_HUMAN	sp|Q9NXH9|TRM1_HUMAN
			4	4	4	9	9	9	61.124	0	6.8514	966290	10	4	4	4	NaN	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	4	0	0	0	0	580	580	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	966290	0	0	0	0	14.3521255100196	16.4216458273934	14.080031607325	14.1284526674517	13.2735625772961	13.5263109135385	15.5139535023667	14.1817829091881	14.4285980006174	13.8370350496861	13.8086372615999	14.5234197755455	14.9469379207984	13.1660695535662	14.74862025014	17.0145435965819	15.8304170837544	16.0932152617878	14.9273023906456	15.1659372946729	sp|Q9NXV6|CARF_HUMAN	sp|Q9NXV6|CARF_HUMAN
			6	6	6	15.7	15.7	15.7	82.588	0	177.63	1701800	17	6	6	6	NaN	1	0	0	0	2	0	1	5	3	3	0	0	0	0	0	0	0	0	2	0	2	0	0	0	2	0	1	5	3	3	0	0	0	0	0	0	0	0	2	0	2	0	0	0	2	0	1	5	3	3	0	0	0	0	0	0	0	0	2	0	2	737	737	0	0	0	908890	0	360230	177670	51715	148600	0	0	0	0	0	0	0	0	24184	0	30462	13.1985118577416	16.8208744431396	14.7804154009228	15.275786665089	13.7889510373734	14.0572168150371	18.1439511394465	17.5142209093581	17.4952929257364	14.7579182565237	14.3489887776559	13.6408937535059	14.6117953950269	15.281142663238	14.509193451181	13.7972974979735	13.7967061406427	16.7891515247083	15.1762185530598	16.534849991083	sp|Q9NY33|DPP3_HUMAN	sp|Q9NY33|DPP3_HUMAN
			1	1	1	7.3	7.3	7.3	44.259	0	10.431	182480	4	1	1	1	NaN	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	399	399	0	0	0	0	0	0	81607	100870	0	0	0	0	0	0	0	0	0	0	0	0	15.2133239869624	15.3958031380002	14.1129501029705	15.9506433695098	15.6894305493364	14.553712741482	16.427427432736	16.9804743226132	14.7215012502929	12.6173873762377	13.6110874631265	13.9701123502923	15.2243468688308	14.1584113205358	13.627045055129	13.9536163356957	14.4343302306537	16.0094154709555	14.9148976242286	13.9452939756052	sp|Q9NYB0|TE2IP_HUMAN	sp|Q9NYB0|TE2IP_HUMAN
+			1	1	1	0.4	0.4	0.4	511.87	1	-2	135740	1	1	1	1	NaN	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	4486	4486	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	135740	0	14.9251937536454	14.1231825349853	14.1140358177129	16.5375610316681	13.6878341862802	15.3017291962688	14.345500806968	12.9931863238673	12.995200453512	16.9104596283938	14.7582039047714	14.0997476881474	15.345645468265	15.0125372930303	13.4344330156659	13.0670280963418	15.5895420777022	15.3661108822329	19.142456118545	13.3358106708531	sp|Q9NYC9|DYH9_HUMAN	sp|Q9NYC9|DYH9_HUMAN
			19	19	19	24.6	24.6	24.6	106.12	0	34.828	18538000	105	19	19	19	NaN	1	0	0	1	0	1	0	17	15	15	0	0	0	0	0	0	5	0	2	2	2	0	0	1	0	1	0	17	15	15	0	0	0	0	0	0	5	0	2	2	2	0	0	1	0	1	0	17	15	15	0	0	0	0	0	0	5	0	2	2	2	920	920	0	0	53561	0	47982	0	2530200	2042800	1583800	0	0	0	0	0	0	12130000	0	23682	25326	100450	13.4532064150526	16.1416022189443	14.4185937496498	16.663298525838	16.1979994500665	16.3738879563076	22.7738635926518	21.7078831544404	22.3839795043732	13.7116423592675	14.4861161337891	14.9988397771737	14.0565797241098	14.7509714399323	14.3604888055891	22.5669282836816	14.8919383479649	16.0697434458086	16.0581608843987	16.6599680279952	sp|Q9NYF8|BCLF1_HUMAN	sp|Q9NYF8|BCLF1_HUMAN
			7	7	7	22.8	22.8	22.8	38.711	0	9.9851	1403700	16	7	7	7	NaN	1	0	0	0	0	0	0	2	2	2	6	5	7	0	0	0	1	0	3	1	1	0	0	0	0	0	0	2	2	2	6	5	7	0	0	0	1	0	3	1	1	0	0	0	0	0	0	2	2	2	6	5	7	0	0	0	1	0	3	1	1	338	338	0	0	0	0	0	0	128390	72364	161570	243960	215680	163520	0	0	0	269950	0	95789	24728	27751	15.289850145509	13.4479397676412	13.6280447672166	15.0320730366197	15.1691248541041	15.1533236968662	17.0342401366676	16.3521986423805	17.000418201188	20.3716703097117	19.4675617706034	19.0929790356519	14.0496808578363	13.5691290795136	14.628071355721	15.8673028745292	13.9271156047098	17.7854524681585	16.3358613590463	15.9095649908109	sp|Q9NYK5|RM39_HUMAN	sp|Q9NYK5|RM39_HUMAN
			4	4	4	14.4	14.4	14.4	22.18	0	110.52	5352900	22	4	4	4	NaN	1	0	0	0	2	1	1	1	2	3	0	0	0	1	1	0	0	0	3	3	3	0	0	0	2	1	1	1	2	3	0	0	0	1	1	0	0	0	3	3	3	0	0	0	2	1	1	1	2	3	0	0	0	1	1	0	0	0	3	3	3	201	201	0	0	0	1764700	130680	1631700	213290	291250	489540	0	0	0	32836	51492	0	0	0	288100	190850	268460	15.6884786953694	15.351555492408	12.7446058109547	19.8504737752986	16.4896598359906	18.9281019396044	18.4320851138414	18.682775179067	19.0860740099508	13.7513622848863	14.6459939226988	14.4649170184731	18.5551732693889	18.6189159760117	13.690466013268	13.3091184231727	13.6600237059194	19.3054784324419	19.4153456592753	19.6514266433475	sp|Q9NYL4|FKB11_HUMAN	sp|Q9NYL4|FKB11_HUMAN
			1	1	1	4.3	4.3	4.3	35.293	0.0032591	2.912	217600	16	1	1	1	NaN	1	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	1	1	1	299	299	0	0	0	0	0	0	31067	46219	59530	0	0	0	0	0	0	0	0	39347	14049	27384	15.2689430662224	14.4502335998753	15.4101722312073	15.3637669217788	12.7972830183069	13.8068003900822	18.0987209337038	17.0146525573494	18.5128716053268	14.6511481308374	14.9307727159734	13.7872711315669	15.0433962204252	15.475421394918	13.8835581426344	13.7870838347931	14.187327278428	17.9048345117688	17.8908342493894	18.5717452380607	sp|Q9NYP7|ELOV5_HUMAN	sp|Q9NYP7|ELOV5_HUMAN
			10	10	10	9.1	9.1	9.1	177.19	0	34.451	556880	24	10	10	10	NaN	1	0	0	0	0	0	0	4	2	1	0	0	0	0	0	0	0	0	5	5	8	0	0	0	0	0	0	4	2	1	0	0	0	0	0	0	0	0	5	5	8	0	0	0	0	0	0	4	2	1	0	0	0	0	0	0	0	0	5	5	8	1555	1555	0	0	0	0	0	0	81104	29087	14032	0	0	0	0	0	0	0	0	138420	142820	151420	14.2764124192539	14.4334103810476	12.9776815815805	14.7126225793447	13.4376760872237	15.0453517641175	17.7422831169764	16.7383298032836	16.2502428943995	15.9516230031244	14.1313116457622	14.2205765133781	13.672393909776	15.2993649225578	14.0128281024078	15.9250278473356	15.3360182930291	17.9556612579923	19.1927744030992	19.4742327455905	sp|Q9NYU2|UGGG1_HUMAN	sp|Q9NYU2|UGGG1_HUMAN
